"CUSTOMER_BUSINESS_ID","CUSTOMER_NAME","ADDRESS_LINE_1","CITY","POSTAL_CODE","STATE","ADDRESS_LINE_2","COUNTRY","COUNTY","CUSTOMER_FULL_DETAIL","PHONE","POSTALCODE_EXTENSION","IDENTIFIER_TYPE","IDENTIFIER_VALUE","ENRICHED_INDICATOR","CONFIDENCE_SCORE","VERIFICATION_MESSAGE","VERIFICATION_STATUS_CODE","ADDRESS_ROLE","CREATED_TIMESTAMP","UPDATED_TIMESTAMP"
"CUS000000055J","Canyon View Elementary School","5725 N SABINO CANYON RD","TUCSON","85750-0958","US-AZ","","US",,"Canyon View Elementary School 5725 N SABINO CANYON RD  TUCSON US-AZ 85750-0958 US",,,"NCES ID","RH05HHIWFD7Y","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000055J","Canyon View Elementary School","5725 N SABINO CANYON RD","TUCSON","85750-0958","US-AZ","","US",,"Canyon View Elementary School 5725 N SABINO CANYON RD  TUCSON US-AZ 85750-0958 US",,,"HMH ID","W1TBRWR965R9","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000055J","Canyon View Elementary School","5725 N SABINO CANYON RD","TUCSON","85750-0958","US-AZ","","US",,"Canyon View Elementary School 5725 N SABINO CANYON RD  TUCSON US-AZ 85750-0958 US",,,"SAP Customer Number","O1ESP7BM41QE","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000055J","Canyon View Elementary School","5723 N SABINO CANYON RD","TUCSON","85750-095E","US-AZ","","US",,"Canyon View Elementary School 5723 N SABINO CANYON RD  TUCSON US-AZ 85750-095E US",,,"HMH ID","ULWJTIQWNRHZ","VALID",0.9941241347,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000002237","Walnut Woods Pre-School","4950 MASSILLON RD","CANTON","44720-1412","US-OH","","US",,"Walnut Woods Pre-School, 4950 MASSILLON RD, CANTON, US-OH, 44720-1412",,,"HMH SFDC ID","CT533UPCDXT6","VALID",0.9787511367,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-03 14:30:58.503","2025-10-03 14:30:58.503"
"CUS000000478A","Segerstrom High School","2301 W MACARTHUR BLVD","SANTA ANA","92704-7168","US-CA","","US",,"Segerstrom High School, 2301 W MACARTHUR BLVD, SANTA ANA, US-CA, 92704-7168",,,"NWEA SFDC ID","AF2PQBQHAS5T","VALID",0.9772312975,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-03 14:30:58.980","2025-10-03 14:30:58.980"
"CUS0000003655","Sunshine House-Buckhead","4508 ROSWELL RD","ATLANTA","30342-310D","US-GA","","US",,"Sunshine House-Buckhead, 4508 ROSWELL RD, ATLANTA, US-GA, 30342-310D",,,"SAP Customer Number","N8SAF274N7HC","VALID",0.9845529116,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-03 14:30:59.613","2025-10-03 14:30:59.613"
"CUS000000497T","Mcalear Sawden Elem School","2300 MIDLAND RD","BAY CITY","48706-9486","US-MI","","US",,"Mcalear Sawden Elem School, 2300 MIDLAND RD, BAY CITY, US-MI, 48706-9486",,,"SAP Customer Number","YXFLGIK2AYDI","VALID",0.9752278244,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-03 14:31:00.863","2025-10-03 14:31:00.863"
"CUS000000119B","Caryl Rainey","7606 DUNFIELD AVE","xLOS ANGELES","90045-1343","US-CA","","US",,"Caryl Rainey 7606 DUNFIELD AVE  xLOS ANGELES US-CA 90045-1343 US",,,"AgileEd ID","IK5J42OI6OAF","VALID",0.9625960233,"{""address_line_1"":true,""address_line_2"":true,""city"":false,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000119B","Caryl Rainey","7606 DUNFIELD AVE","LOS AkGELES","90045-1343","US-CA","","US",,"Caryl Rainey 7606 DUNFIELD AVE  LOS AkGELES US-CA 90045-1343 US",,,"HMH Ref ID","9I9GX32UEW9G","VALID",0.9581145626,"{""address_line_1"":true,""address_line_2"":true,""city"":false,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000119B","Caryl Rainey","7606 DUNFIELD AVE","LOS ANGELES","90045-1343","US-CA","","US",,"Caryl Rainey 7606 DUNFIELD AVE  LOS ANGELES US-CA 90045-1343 US",,,"HMH Ref ID","FIZEEUO164FL","VALID",0.9999994309,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000119B","Caryl Rainey","7608 DUNFIELD AVE","LOS ANGELES","90045-134A","US-CA","","US",,"Caryl Rainey 7608 DUNFIELD AVE  LOS ANGELES US-CA 90045-134A US",,,"NWEA SFDC ID","WT9UA09W1GXH","VALID",0.9930813256,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000001168","Seale Junior High School","403 E AVENUE G","ROBSTOWN","78380-270J","US-TX","","US",,"Seale Junior High School 403 E AVENUE G  ROBSTOWN US-TX 78380-270J US",,,"NCES ID","CUMCZQ991P77","VALID",0.9782391095,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000001168","Seale Junior High School","401 E AVENUE G","ROBSTOWN","78380-2701","US-TX","","US",,"Seale Junior High School 401 E AVENUE G  ROBSTOWN US-TX 78380-2701 US",,,"HMH ID","B4O47EN48NYS","VALID",0.9999991622,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000001168","Seale Junior High School","401 E AVENUE G","ROBSTOWN","78380-2701","US-TX","","US",,"Seale Junior High School 401 E AVENUE G  ROBSTOWN US-TX 78380-2701 US",,,"NWEA SFDC ID","WX0I3A4KFOCN","VALID",0.9999991622,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000360","Greenville Elementary School","W6822 GREENRIDGE DR","GREENVILLE","54942-9645","US-WI","","US",,"Greenville Elementary School W6822 GREENRIDGE DR  GREENVILLE US-WI 54942-9645 US",,,"NWEA SFDC ID","USWOVCXEK47O","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000360","Greenville Elementary School","W6822 GREENRIDGE DR","GREENVILLE","54942-964F","US-WI","","US",,"Greenville Elementary School W6822 GREENRIDGE DR  GREENVILLE US-WI 54942-964F US",,,"NWEA SFDC ID","7E1DDQLEM1QQ","VALID",0.9874217747,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000119B","Caryl Rainey","7605 DUNFIELD AVE","LOS ANGELES","90045-1343","US-CA","","US",,"Caryl Rainey 7605 DUNFIELD AVE  LOS ANGELES US-CA 90045-1343 US",,,"AgileEd ID","21XJ7WWUDQVD","VALID",0.9992103243,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000001179","Torrington City School Dist","355 MIGEON AVE","TORRINGTON","06790-4822","US-CT","","US",,"Torrington City School Dist 355 MIGEON AVE  TORRINGTON US-CT 06790-4822 US",,,"HMH Ref ID","H6GB6P8KH7RT","VALID",0.9999992397,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000001091","Alexander Elementary School","20 ROBERT FROST DR","HAMILTON","08690-2331","US-NJ","","US",,"Alexander Elementary School 20 ROBERT FROST DR  HAMILTON US-NJ 08690-2331 US",,,"NWEA SFDC ID","PKR1IFSI159I","VALID",0.9999991899,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000001091","Alexander Elementary School","18 ROBERT FROST DR","HAMILTON","08690-2331","US-NJ","","US",,"Alexander Elementary School 18 ROBERT FROST DR  HAMILTON US-NJ 08690-2331 US",,,"HMH Ref ID","VG4WFEOJGFAH","VALID",0.9889601992,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000001091","Alexander Elementary School","20 ROBERT FROST DR","HAMILTON","08690-2331","US-NJ","","US",,"Alexander Elementary School 20 ROBERT FROST DR  HAMILTON US-NJ 08690-2331 US",,,"HMH ID","OLWIMRSXKJKM","VALID",0.9999991899,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000001091","Alexander Elementary School","20 ROBERT FROST DR","HAMILTON","08690-2331","US-NJ","","US",,"Alexander Elementary School 20 ROBERT FROST DR  HAMILTON US-NJ 08690-2331 US",,,"NCES ID","LBBB0HQ6DG8N","VALID",0.9999991899,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000530Q","Quincy Middle School","32 FULTON ST","QUINCY","49082-1172","US-MI","","US",,"Quincy Middle School 32 FULTON ST  QUINCY US-MI 49082-1172 US",,,"NWEA SFDC ID","IASM58HWE8E3","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000530Q","Quincy Middle School","31 FULTON ST","QUINCY","49082-1174","US-MI","","US",,"Quincy Middle School 31 FULTON ST  QUINCY US-MI 49082-1174 US",,,"HMH Ref ID","A9VQNWCQTJVU","VALID",0.9951203135,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000530Q","Quincy Middle School","31 FULTON ST","QUINCY","49082-117I","US-MI","","US",,"Quincy Middle School 31 FULTON ST  QUINCY US-MI 49082-117I US",,,"HMH SFDC ID","P0IEIHCJJG4L","VALID",0.9817686215,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000530Q","Quincy Middle School","32 FULTON ST","QUINCY","49082-1172","US-MI","","US",,"Quincy Middle School 32 FULTON ST  QUINCY US-MI 49082-1172 US",,,"HMH ID","45ALIMXSEHJ0","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000001146","Lindsay Community Day","290 N HARVARD AVE","LINDSAY","93247-2304","US-CA","","US",,"Lindsay Community Day 290 N HARVARD AVE  LINDSAY US-CA 93247-2304 US",,,"HMH Ref ID","13HDNH4NRED6","VALID",0.9999992694,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000001146","Lindsay Community Day","290 N HARVARD AVE","LINDSAY","93247-2304","US-CA","","US",,"Lindsay Community Day 290 N HARVARD AVE  LINDSAY US-CA 93247-2304 US",,,"AgileEd ID","42FQ4T7PHI0E","VALID",0.9999992694,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000001146","Lindsay Community Day","290 N HARVARD AVE","LINDSAY","93247-2304","US-CA","","US",,"Lindsay Community Day 290 N HARVARD AVE  LINDSAY US-CA 93247-2304 US",,,"HMH SFDC ID","F0ZPBDURVFFF","VALID",0.9999992694,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000001146","Lindsay Community Day","292 N HARVARD AVE","LINDSAY","93247-230C","US-CA","","US",,"Lindsay Community Day 292 N HARVARD AVE  LINDSAY US-CA 93247-230C US",,,"HMH ID","00ZKOM2ZKF5B","VALID",0.9648108821,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000001168","Seale Junior High School","401 E AVENUE G","ROBSTOWN","78380-2701","US-TX","","US",,"Seale Junior High School 401 E AVENUE G  ROBSTOWN US-TX 78380-2701 US",,,"HMH SFDC ID","DQX6QD0771HL","VALID",0.9999991622,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000001168","Seale Junior High School","401 E AVENUE G","ROBSTOWN","78380-2701","US-TX","","US",,"Seale Junior High School 401 E AVENUE G  ROBSTOWN US-TX 78380-2701 US",,,"SAP Customer Number","9RZRKBFQXLBV","VALID",0.9999991622,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000001168","Seale Junior High School","401 E AVENUE G","ROBSTOWN","78380-2701","US-TX","","US",,"Seale Junior High School 401 E AVENUE G  ROBSTOWN US-TX 78380-2701 US",,,"NWEA SFDC ID","7NPRB58YJWDC","VALID",0.9999991622,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000092K","Child Care Aware West Central","101 VESTA ST S","CfSMOS","56228-6004","US-MN","","US",,"Child Care Aware West Central 101 VESTA ST S  CfSMOS US-MN 56228-6004 US",,,"AgileEd ID","WKZIRNK6ZHH3","VALID",0.953047134,"{""address_line_1"":true,""address_line_2"":true,""city"":false,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000092K","Child Care Aware West Central","101 VESTA ST S","COSMOS","56228-6004","US-MN","","US",,"Child Care Aware West Central 101 VESTA ST S  COSMOS US-MN 56228-6004 US",,,"NWEA SFDC ID","5URTXUYUCECJ","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000092K","Child Care Aware West Central","101 VESTA ST S","COSMOS","56228-6004","US-MN","","US",,"Child Care Aware West Central 101 VESTA ST S  COSMOS US-MN 56228-6004 US",,,"AgileEd ID","IS2GY9YTJUQ7","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000092K","Child Care Aware West Central","101 VESTA ST S","COSMOS","56228-6004","US-MN","","US",,"Child Care Aware West Central 101 VESTA ST S  COSMOS US-MN 56228-6004 US",,,"HMH SFDC ID","7B7P9JYQN15I","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
